ZIP,CITY,COUNTY,STATEID,STATE,LAT,LNG,TIMEZONE,MEDIAN_AGE,POPULATION,POPCHANGE#,POPCHANGE%,DENSITY_PER_KM,HOUSING_UNITS,HOMESCHANGE#,HOMESCHANGE%,MEDIAN_HOME_VALUE,MEDIAN_HOUSEHOLD_INCOME,MEDINCCHANGE#,MEDINCCHANGE%,200K_MORE_%,MEAN_HOUSEHOLD_INCOME,PER_CAPITA_INCOME,IN_LABOR_FORCE_%,FERTILITY_RATE_%,VOTING_POPULATION,BELOW_POVERTY_LEVEL_%,EDU_HS_OR_ABOVE_%,EDU_BS_OR_AVOVE_%,M_PER_100_F,AGE_UNDER_18_%,AGE_65_OR_ABOVE_%,RACE_WHITE_%,RACE_BLACK_%,RACE_ASIAN_%,CLUSTER,CLUS_NAME
45387,Yellow Springs,Greene,OH,Ohio,39.79806,-83.88693,America/New_York,51.4,5340,221,0.043172494627857,72.4,1827,28,0.01556420233463035,229600,71250,3409,0.05024984891142525,6.8,86563,41474,57.1,0.0,4338,8.5,95.2,52.7,97.0,17.5,25.0,87.0,8.8,1.2,2,"Middle Aged, Employed, Educated, Higher Income"
45402,Dayton,Montgomery,OH,Ohio,39.75955,-84.21005,America/New_York,35.6,9568,-404,-0.04051343762535098,1053.4,1585,34,0.02192134107027724,56200,24797,4079,0.19688193841104354,1.6,36902,18177,48.0,4.7,7662,31.3,80.4,18.8,98.0,19.6,14.1,25.0,71.7,0.5,0,"Middle Aged, Unemployed, Uneducated, Low Income"
45403,Dayton,Montgomery,OH,Ohio,39.76873,-84.14775999999998,America/New_York,33.4,15238,-491,-0.03121622480768008,1492.1,2687,-190,-0.06604101494612444,52900,28175,1287,0.0478652186849152,0.1,35782,14772,55.4,11.4,10269,35.5,70.5,10.6,102.9,26.0,10.2,84.8,10.3,0.3,4,"Younger, Employed, Lower Educated, Low Income"
45404,Dayton,Montgomery,OH,Ohio,39.79056,-84.16169000000002,America/New_York,33.8,10677,297,0.02861271676300578,678.4,1941,35,0.018363064008394544,57500,32052,5647,0.2138610111721265,0.0,37515,14459,58.7,4.8,7112,25.8,75.4,5.4,108.2,29.0,13.4,79.5,15.1,0.4,4,"Younger, Employed, Lower Educated, Low Income"
45405,Dayton,Montgomery,OH,Ohio,39.79241,-84.21589,America/New_York,38.6,17234,-166,-0.00954022988505747,1859.3,3118,12,0.0038634900193174494,61000,27492,1121,0.04250881650297676,1.2,38193,18598,63.7,5.6000000000000005,12938,31.2,85.6,15.2,87.0,24.2,12.8,31.1,63.0,0.3,4,"Younger, Employed, Lower Educated, Low Income"
45406,Dayton,Montgomery,OH,Ohio,39.78436,-84.24166,America/New_York,39.4,19715,-499,-0.02468586128425844,1691.0,4542,-189,-0.03994927076727965,59800,27197,36,0.0013254298442619936,1.1,41710,19727,57.6,8.200000000000001,15420,28.1,86.2,18.1,87.7,21.0,16.4,13.0,81.7,0.0,4,"Younger, Employed, Lower Educated, Low Income"
45409,Dayton,Montgomery,OH,Ohio,39.72428,-84.18758000000003,America/New_York,21.0,15264,388,0.02608228018284485,1434.8,1802,75,0.04342790966994789,151900,56547,6019,0.11912207093096895,8.1,79546,18954,54.1,0.4,13469,8.4,95.4,46.7,107.0,8.8,8.6,92.0,2.7,2.7,5,"Young, Employed, Lower Educated, Low Income"
45410,Dayton,Montgomery,OH,Ohio,39.74803,-84.15815,America/New_York,36.1,15290,-543,-0.0342954588517653,2656.5,3148,-59,-0.018397256002494543,68800,34626,2041,0.06263618229246586,0.8,43781,20143,58.9,4.5,11359,26.7,81.7,18.5,99.3,21.1,11.9,82.5,10.3,0.9,4,"Younger, Employed, Lower Educated, Low Income"
45414,Dayton,Montgomery,OH,Ohio,39.84254,-84.21244,America/New_York,42.1,20663,141,0.0068706753727706855,358.3,5560,90,0.016453382084095063,106500,39650,666,0.017083931869484918,1.9,58302,25528,62.7,6.3,15849,18.5,86.0,21.2,95.2,22.6,17.8,82.7,14.0,0.8,3,"Older, Employed, Lower Educated, Middle Income"
45415,Dayton,Montgomery,OH,Ohio,39.83456,-84.25698,America/New_York,44.4,13291,681,0.05400475812846947,790.1,3621,126,0.036051502145922745,121200,60108,3414,0.060218012488093976,3.2,71660,30612,61.9,5.5,10204,6.2,93.3,32.2,103.7,22.1,19.5,57.8,37.8,0.9,2,"Middle Aged, Employed, Educated, Higher Income"
45416,Dayton,Montgomery,OH,Ohio,39.80717,-84.25806999999998,America/New_York,46.1,5956,145,0.02495267595938737,1193.9,1539,127,0.08994334277620397,63400,40094,3355,0.09131985083970713,0.0,55392,22368,57.0,2.3,4635,15.9,84.0,13.7,64.2,22.2,21.3,20.2,76.4,0.6,3,"Older, Employed, Lower Educated, Middle Income"
45417,Dayton,Montgomery,OH,Ohio,39.73592,-84.28564,America/New_York,36.5,30276,-330,-0.01078219956871202,368.7,6228,-128,-0.02013845185651353,50100,24105,1148,0.050006533954785035,0.1,33133,14224,48.0,5.9,22424,33.4,79.8,10.1,80.5,25.3,17.1,17.5,79.2,0.1,0,"Middle Aged, Unemployed, Uneducated, Low Income"
45419,Dayton,Montgomery,OH,Ohio,39.71341,-84.16715,America/New_York,40.4,14442,-457,-0.030673199543593533,1519.5,4553,-18,-0.003937869175235178,153100,68750,1471,0.021864177529392532,9.5,99545,44991,67.7,3.2,10442,5.1,96.8,54.0,86.9,25.0,13.9,94.0,1.4,1.2,1,"Middle Aged, Highly Employed, Highly Educated, High Income"
45420,Dayton,Montgomery,OH,Ohio,39.71954,-84.13056999999998,America/New_York,37.2,25591,626,0.025075105147206088,1585.7,6515,166,0.026145849740116557,82500,38737,1159,0.030842514237053593,0.5,49532,23409,63.0,6.6000000000000005,19401,16.4,90.8,20.4,94.1,22.1,13.8,89.9,3.7,2.5,4,"Younger, Employed, Lower Educated, Low Income"
45424,Dayton,Montgomery,OH,Ohio,39.84674,-84.11121999999997,America/New_York,37.7,50734,64,0.001263074797710677,612.2,13845,331,0.02449311824774308,113200,59853,2412,0.041990912414477465,2.3,71338,27599,66.3,5.3,37391,9.4,92.8,25.5,94.7,24.7,14.8,76.5,13.9,2.8,2,"Middle Aged, Employed, Educated, Higher Income"
45426,Dayton,Montgomery,OH,Ohio,39.80178,-84.31473000000003,America/New_York,41.2,15544,43,0.0027740145797045352,305.3,3028,14,0.0046449900464499,80700,32167,-3042,-0.08639836405464511,0.3,43299,20045,59.9,5.6000000000000005,11954,22.7,90.5,16.4,77.7,22.6,19.7,19.6,73.8,0.3,3,"Older, Employed, Lower Educated, Middle Income"
45429,Dayton,Montgomery,OH,Ohio,39.68478,-84.16102,America/New_York,43.8,25929,305,0.011902903527942555,1005.7,8060,197,0.025054050616812918,141700,61398,5007,0.0887907644836942,6.4,83667,37985,65.0,5.6000000000000005,20555,5.4,94.9,44.0,91.0,19.5,20.9,90.4,3.4,2.7,2,"Middle Aged, Employed, Educated, Higher Income"
45430,Dayton,Greene,OH,Ohio,39.71286,-84.08443,America/New_York,45.4,7216,104,0.014623172103487063,568.7,2384,45,0.01923899102180419,170600,90714,6308,0.07473402364760799,7.3,101252,39973,65.1,2.8000000000000003,5551,2.9,98.0,47.3,93.3,21.3,19.1,88.5,1.7,7.0,1,"Middle Aged, Highly Employed, Highly Educated, High Income"
45431,Dayton,Montgomery,OH,Ohio,39.76454,-84.07956999999998,America/New_York,33.4,27854,468,0.017089023588694952,886.8,5753,99,0.017509727626459144,134700,60753,3425,0.059743929667876075,4.3,78283,34135,66.6,6.1,20056,9.2,92.6,40.0,101.3,22.5,12.5,82.6,5.9,6.7,2,"Middle Aged, Employed, Educated, Higher Income"
45432,Dayton,Greene,OH,Ohio,39.73905,-84.08566,America/New_York,42.7,15074,60,0.003996270147861996,785.0,4711,-110,-0.022816842978635142,115600,60042,1931,0.03322950904303832,3.5,74176,32072,63.1,6.7,11925,6.2,91.1,24.5,103.2,19.8,17.8,92.1,3.9,0.4,2,"Middle Aged, Employed, Educated, Higher Income"
45434,Dayton,Greene,OH,Ohio,39.72158,-84.02895,America/New_York,44.3,11793,-60,-0.005062009617818274,446.7,4091,97,0.0242864296444667,191800,112507,9092,0.08791761349900885,11.5,116832,44783,62.7,6.2,8614,2.2,98.8,57.6,99.9,25.1,17.5,92.0,0.7,3.7,1,"Middle Aged, Highly Employed, Highly Educated, High Income"
45439,Dayton,Montgomery,OH,Ohio,39.70107,-84.21876,America/New_York,33.6,10115,-22,-0.002170267337476571,627.5,2192,-20,-0.009041591320072331,83700,42356,877,0.02114322910388389,0.0,49883,20588,62.3,14.2,7257,18.7,86.8,18.0,96.7,25.7,14.1,80.1,13.2,4.0,4,"Younger, Employed, Lower Educated, Low Income"
45440,Dayton,Montgomery,OH,Ohio,39.67399,-84.09861,America/New_York,40.4,21215,77,0.003642728734979658,850.2,6074,2,0.0003293807641633729,167200,67869,4484,0.07074228918513845,5.9,85792,36535,64.1,5.4,16190,7.9,95.9,45.6,98.3,21.9,19.5,90.2,4.0,2.6,2,"Middle Aged, Employed, Educated, Higher Income"
45449,Dayton,Montgomery,OH,Ohio,39.66468,-84.24127,America/New_York,37.5,17828,-286,-0.015788892569283428,1057.7,4537,-106,-0.0228300667671764,103400,42280,1100,0.026711996114618747,0.3,51216,23501,65.4,7.1,13331,13.5,90.4,16.5,86.2,21.1,17.1,82.8,11.1,1.8,4,"Younger, Employed, Lower Educated, Low Income"
45458,Dayton,Montgomery,OH,Ohio,39.60072,-84.15813,America/New_York,42.7,31592,1104,0.0362109682498032,576.5,9688,309,0.03294594306429257,224900,82045,4861,0.06297937396351576,12.1,107359,43372,63.8,4.2,22929,6.3,96.9,53.6,93.2,25.2,19.3,83.5,5.0,8.0,1,"Middle Aged, Highly Employed, Highly Educated, High Income"
45459,Dayton,Montgomery,OH,Ohio,39.64691,-84.16957,America/New_York,50.4,26846,-1051,-0.03767430189626125,759.4,8867,65,0.007384685298795728,191900,71188,4503,0.06752643023168628,8.2,96386,44834,58.1,2.9000000000000004,21428,3.2,96.4,49.7,90.3,18.3,28.2,88.8,4.1,2.6,2,"Middle Aged, Employed, Educated, Higher Income"
45502,Springfield,Clark,OH,Ohio,39.92832,-83.81836,America/New_York,47.9,15464,96,0.0062467464862051006,53.8,5293,102,0.01964939318050472,157600,68508,-440,-0.006381620931716656,2.7,80400,32620,58.6,3.5000000000000004,12380,2.2,93.4,26.4,98.4,19.5,21.4,95.0,2.1,0.8,3,"Older, Employed, Lower Educated, Middle Income"
45503,Springfield,Clark,OH,Ohio,39.96008,-83.77237,America/New_York,42.0,32447,-429,-0.013049032729042462,733.6,8631,186,0.022024866785079932,111900,44800,2448,0.05780128447298829,1.7,57843,25990,59.5,5.1,25180,10.0,87.5,18.6,87.9,21.8,21.4,87.1,6.8,1.1,3,"Older, Employed, Lower Educated, Middle Income"
45504,Springfield,Clark,OH,Ohio,39.94924,-83.86601999999998,America/New_York,40.0,17795,-118,-0.0065873946295986145,306.8,4446,71,0.016228571428571432,114900,50877,-454,-0.008844557869513549,3.6,70052,27834,63.5,5.4,13986,9.7,87.7,26.0,96.0,20.3,18.9,90.1,4.4,1.3,2,"Middle Aged, Employed, Educated, Higher Income"
45505,Springfield,Clark,OH,Ohio,39.90687,-83.76285,America/New_York,38.6,20000,-26,-0.0012983121941476082,579.6,4174,-3,-0.0007182188173330143,70900,30671,2064,0.07215017303457195,0.5,43135,18436,59.3,4.3,15038,24.3,77.9,7.4,88.1,24.2,14.8,78.6,14.5,0.1,4,"Younger, Employed, Lower Educated, Low Income"
45506,Springfield,Clark,OH,Ohio,39.90048,-83.85359,America/New_York,35.9,13669,272,0.02030305292229604,438.6,2818,-7,-0.0024778761061946897,71200,36604,3680,0.11177256712428624,2.2,50795,19971,63.0,5.800000000000002,9815,23.3,87.5,16.4,91.5,27.4,13.3,56.3,34.4,0.2,4,"Younger, Employed, Lower Educated, Low Income"
45601,Chillicothe,Ross,OH,Ohio,39.31022,-82.95564,America/New_York,40.1,56610,-306,-0.005376344086021507,65.3,14007,-28,-0.00199501246882793,116500,44573,-190,-0.0042445769943926905,2.4,58746,22123,51.9,6.5,44411,14.0,86.4,16.8,117.6,21.1,15.8,88.2,6.7,0.6,3,"Older, Employed, Lower Educated, Middle Income"
45612,Bainbridge,Ross,OH,Ohio,39.21587,-83.27255,America/New_York,38.9,5265,-103,-0.019187779433681072,18.0,1421,-129,-0.0832258064516129,86200,42676,4910,0.13001112111422974,1.1,51468,19892,57.1,3.9,3995,17.3,81.3,8.2,96.2,23.6,14.9,96.2,0.7,0.9,4,"Younger, Employed, Lower Educated, Low Income"
45613,Beaver,Pike,OH,Ohio,39.03318,-82.85136999999997,America/New_York,44.7,3376,471,0.1621342512908778,17.9,910,122,0.1548223350253807,113300,44536,-490,-0.010882601163772043,0.2,51559,18492,47.0,17.4,2665,18.5,74.9,7.2,113.4,21.1,15.9,90.2,5.0,0.0,0,"Middle Aged, Unemployed, Uneducated, Low Income"
45614,Bidwell,Gallia,OH,Ohio,38.92975,-82.27709,America/New_York,44.5,4983,99,0.020270270270270268,26.8,1467,-11,-0.007442489851150203,104700,51348,10098,0.2448,1.1,61389,23109,55.0,9.7,3698,14.8,86.3,17.4,88.8,25.4,18.9,89.7,7.5,0.0,3,"Older, Employed, Lower Educated, Middle Income"
45619,Chesapeake,Lawrence,OH,Ohio,38.47362,-82.45036999999998,America/New_York,40.9,7608,-609,-0.07411464037970063,90.4,2098,-37,-0.017330210772833726,100700,51981,6721,0.1484975695978789,0.6,59960,23208,56.0,2.8000000000000003,5900,12.7,85.2,14.9,98.8,22.5,16.1,95.5,3.4,1.0,3,"Older, Employed, Lower Educated, Middle Income"
45623,Crown City,Gallia,OH,Ohio,38.6415,-82.26784,America/New_York,35.7,3343,296,0.0971447325237939,18.7,971,96,0.10971428571428572,101200,37969,834,0.022458597010906155,0.0,50200,18719,59.2,4.8,2493,11.7,87.8,15.8,76.5,25.3,12.7,99.3,0.1,0.2,4,"Younger, Employed, Lower Educated, Low Income"
45628,Frankfort,Ross,OH,Ohio,39.39099,-83.19805,America/New_York,42.9,5056,106,0.021414141414141413,25.0,1499,69,0.04825174825174825,117800,49386,4798,0.10760742800753566,1.6,60930,24340,54.4,2.1,3909,9.0,87.6,15.7,86.8,22.4,15.5,94.2,3.8,0.0,3,"Older, Employed, Lower Educated, Middle Income"
45629,Franklin Furnace,Scioto,OH,Ohio,38.64968,-82.81291,America/New_York,41.3,2819,-389,-0.12125935162094766,43.6,708,-63,-0.08171206225680934,85900,35087,-3326,-0.08658527061151172,1.0,49379,19022,42.5,6.4,2242,19.5,80.1,8.7,120.2,20.5,16.6,93.0,5.7,0.0,0,"Middle Aged, Unemployed, Uneducated, Low Income"
45631,Gallipolis,Gallia,OH,Ohio,38.81774,-82.25551,America/New_York,43.7,14556,-539,-0.03570718781053329,51.3,4401,53,0.01218951241950322,109300,44351,1979,0.04670537147172661,2.1,61012,25932,53.5,5.6000000000000005,11571,14.7,82.0,19.9,98.5,20.3,19.8,95.0,1.7,0.7,3,"Older, Employed, Lower Educated, Middle Income"
45638,Ironton,Lawrence,OH,Ohio,38.56184,-82.67798,America/New_York,40.1,21950,438,0.020360728895500186,107.7,5853,130,0.022715359077406957,87400,37553,1423,0.039385552172709656,0.7,50713,20840,50.7,1.7000000000000002,16736,18.5,85.9,12.9,96.3,23.3,18.0,94.2,2.8,0.1,0,"Middle Aged, Unemployed, Uneducated, Low Income"
45640,Jackson,Jackson,OH,Ohio,39.02198,-82.65363,America/New_York,40.7,16093,-657,-0.039223880597014926,34.6,4212,20,0.004770992366412214,98900,42488,2867,0.07236061684460261,0.5,51081,21346,59.6,2.3,12195,17.1,86.4,18.2,94.7,23.4,15.8,96.2,1.4,0.1,3,"Older, Employed, Lower Educated, Middle Income"
45644,Kingston,Ross,OH,Ohio,39.45315,-82.84158000000002,America/New_York,45.2,4818,213,0.04625407166123779,27.0,1608,141,0.09611451942740286,144100,74243,12454,0.20155691142436355,3.3,84113,31940,62.8,1.3,3988,3.6,89.8,13.8,111.6,17.2,16.3,97.5,0.0,0.6,2,"Middle Aged, Employed, Educated, Higher Income"
45645,Kitts Hill,Lawrence,OH,Ohio,38.56988,-82.5316,America/New_York,46.8,2787,-328,-0.10529695024077046,25.1,962,-266,-0.21661237785016288,91300,51433,4589,0.09796345316369226,2.1,60482,26386,51.1,8.799999999999997,2190,2.5,85.9,12.1,88.3,21.4,22.0,96.1,0.0,1.4,3,"Older, Employed, Lower Educated, Middle Income"
45648,Lucasville,Scioto,OH,Ohio,38.92057,-83.0151,America/New_York,40.9,12686,563,0.04644065000412439,36.3,3527,-63,-0.01754874651810585,108300,40161,397,0.009983905039734434,2.4,55508,20515,43.0,1.9,10249,19.8,78.8,15.4,129.9,18.9,17.2,92.2,6.0,0.0,0,"Middle Aged, Unemployed, Uneducated, Low Income"
45651,Mc Arthur,Vinton,OH,Ohio,39.2787,-82.4888,America/New_York,36.7,6120,278,0.04758644299897295,15.6,1514,-93,-0.05787181082762913,90700,44203,364,0.008303109103766053,1.2,55152,21212,61.4,8.0,4491,17.0,81.6,11.2,107.0,26.5,13.4,96.2,0.9,0.0,4,"Younger, Employed, Lower Educated, Low Income"
45652,Mc Dermott,Scioto,OH,Ohio,38.83144,-83.08476999999998,America/New_York,35.1,4421,254,0.060955123590112785,40.9,1166,100,0.09380863039399624,108600,46833,-336,-0.0071233225211473645,5.5,76304,24885,52.0,13.1,2829,9.9,85.4,12.8,84.6,35.3,12.5,99.8,0.0,0.0,4,"Younger, Employed, Lower Educated, Low Income"
45653,Minford,Scioto,OH,Ohio,38.89156,-82.8231,America/New_York,48.7,3909,-269,-0.06438487314504547,34.6,1443,-57,-0.038,135700,51250,8702,0.20452195167810472,2.2,67707,30075,52.7,3.4000000000000004,3188,12.2,87.2,17.3,107.7,18.4,16.1,98.4,0.3,0.0,3,"Older, Employed, Lower Educated, Middle Income"
45656,Oak Hill,Jackson,OH,Ohio,38.87587,-82.59255999999998,America/New_York,40.8,6629,366,0.05843844802810155,19.7,1920,250,0.1497005988023952,93700,48313,6577,0.15758577726662834,0.0,53641,21744,59.1,4.8,5196,8.2,85.2,11.4,99.4,21.6,15.1,96.6,0.5,0.2,3,"Older, Employed, Lower Educated, Middle Income"
45658,Patriot,Gallia,OH,Ohio,38.7621,-82.41127,America/New_York,30.7,2802,84,0.030905077262693162,11.1,618,26,0.04391891891891892,103300,37321,5076,0.15741975500077532,0.0,45825,14560,45.2,9.0,1907,20.9,62.9,9.3,121.9,31.1,10.7,93.6,4.0,1.3,4,"Younger, Employed, Lower Educated, Low Income"
45660,Peebles,Adams,OH,Ohio,38.98645,-83.36121999999997,America/New_York,43.3,7699,-394,-0.0486840479426665,16.3,2124,15,0.007112375533428166,105600,37280,1158,0.032058025579978965,1.0,48392,19392,44.7,0.5,5886,25.3,81.9,11.0,95.0,23.5,19.3,94.7,1.4,0.1,0,"Middle Aged, Unemployed, Uneducated, Low Income"
45661,Piketon,Pike,OH,Ohio,39.04219000000001,-83.10696,America/New_York,39.4,7618,224,0.030294833648904517,29.0,2085,14,0.006760019314340898,90600,40256,2077,0.054401634406349035,1.5,55060,20196,53.4,5.4,5742,16.8,78.1,11.8,100.9,24.6,16.1,98.7,0.0,0.0,3,"Older, Employed, Lower Educated, Middle Income"
45662,Portsmouth,Scioto,OH,Ohio,38.78775,-82.92045999999998,America/New_York,38.0,29912,-208,-0.006905710491367862,216.7,6538,4,0.0006121824303642485,76800,31143,-144,-0.004602550580113146,1.6,46649,20189,47.7,4.1000000000000005,23279,24.8,82.4,14.2,87.9,21.5,17.5,92.2,4.1,0.9,0,"Middle Aged, Unemployed, Uneducated, Low Income"
45663,West Portsmouth,Scioto,OH,Ohio,38.74781,-83.10379,America/New_York,40.3,6100,-76,-0.012305699481865284,40.3,1868,81,0.04532736429770565,80400,36286,1895,0.055101625425256616,0.3,47522,19265,46.3,3.9,4723,16.6,89.6,11.2,109.3,21.6,16.7,99.0,0.0,0.0,0,"Middle Aged, Unemployed, Uneducated, Low Income"
45669,Proctorville,Lawrence,OH,Ohio,38.49428,-82.35533000000002,America/New_York,45.2,9856,-237,-0.02348162092539384,115.9,3104,15,0.004855940433797346,139400,55158,130,0.0023624336701315693,1.9,61798,26212,58.7,5.1,8018,9.4,87.9,23.0,89.8,18.1,19.6,96.4,0.6,1.6,3,"Older, Employed, Lower Educated, Middle Income"
45680,South Point,Lawrence,OH,Ohio,38.45481,-82.5451,America/New_York,40.1,12986,527,0.04229873986676298,152.3,3359,134,0.041550387596899226,115300,45068,-641,-0.014023496466778971,2.7,59874,23980,53.3,10.7,10011,16.9,85.1,14.1,106.7,22.8,18.1,94.9,1.7,0.2,3,"Older, Employed, Lower Educated, Middle Income"
45686,Vinton,Gallia,OH,Ohio,39.01095,-82.37191,America/New_York,42.7,3703,21,0.005703422053231939,14.2,1060,15,0.014354066985645932,83200,37339,639,0.017411444141689374,0.0,46752,17808,50.1,7.199999999999998,2784,16.8,77.4,6.0,85.4,24.8,13.8,98.2,0.1,0.0,0,"Middle Aged, Unemployed, Uneducated, Low Income"
45690,Waverly,Pike,OH,Ohio,39.13139,-83.01685,America/New_York,39.4,14369,-826,-0.054359986837775584,38.7,3603,-147,-0.0392,113400,49928,6375,0.14637338415264162,1.8,62636,24536,53.0,2.7,10786,9.7,84.5,19.2,92.5,24.8,16.7,95.5,1.0,0.1,3,"Older, Employed, Lower Educated, Middle Income"
45692,Wellston,Jackson,OH,Ohio,39.11457,-82.54061,America/New_York,37.9,8647,289,0.034577650155539603,41.4,2368,64,0.027777777777777776,84000,41284,520,0.012756353645373369,1.3,55863,22339,60.5,6.3,6316,14.8,78.7,13.7,92.7,27.0,16.8,98.1,0.0,0.0,4,"Younger, Employed, Lower Educated, Low Income"
45693,West Union,Adams,OH,Ohio,38.81007,-83.53669000000002,America/New_York,41.9,8598,293,0.035279951836243224,27.4,2033,49,0.02469758064516129,103300,36110,2006,0.05882007975604035,2.2,53197,21256,51.2,3.7,6518,18.4,76.1,11.3,99.7,24.0,17.6,99.5,0.1,0.0,0,"Middle Aged, Unemployed, Uneducated, Low Income"
45694,Wheelersburg,Scioto,OH,Ohio,38.74733,-82.7822,America/New_York,39.5,11957,7,0.0005857740585774059,65.8,3584,19,0.005329593267882188,138000,55461,4277,0.08356126914660833,2.8,73965,28612,58.6,6.3,9090,9.7,89.7,19.4,85.7,24.0,17.2,96.5,0.6,0.3,3,"Older, Employed, Lower Educated, Middle Income"
45697,Winchester,Highland,OH,Ohio,38.93391,-83.66521999999998,America/New_York,45.2,5034,-52,-0.010224144710971292,18.3,1546,10,0.006510416666666667,114800,57708,12445,0.2749486335417449,0.4,60465,22857,58.5,2.5,3937,12.7,85.4,15.5,94.6,21.8,14.1,97.9,0.1,0.0,3,"Older, Employed, Lower Educated, Middle Income"
45701,Athens,Athens,OH,Ohio,39.31358,-82.08214,America/New_York,22.5,35432,341,0.009717591405203613,88.9,5061,135,0.027405602923264317,160600,35588,3512,0.1094899613418132,3.0,55620,19059,53.7,2.7,29656,18.1,94.6,50.6,103.0,10.7,8.5,87.0,3.6,5.1,5,"Young, Employed, Lower Educated, Low Income"
45710,Albany,Vinton,OH,Ohio,39.19803,-82.22951,America/New_York,42.4,5483,9,0.0016441359152356595,21.2,1799,168,0.10300429184549356,127600,49957,2857,0.06065817409766455,0.0,58799,25215,60.1,5.4,4469,3.6,92.9,19.7,99.0,18.2,17.8,98.2,1.0,0.1,3,"Older, Employed, Lower Educated, Middle Income"
45714,Belpre,Washington,OH,Ohio,39.31734,-81.61891,America/New_York,46.4,9323,-70,-0.0074523581390397095,111.5,3114,-11,-0.00352,114100,43059,2695,0.06676741650976117,0.7,57531,25787,51.5,2.2,7735,8.4,87.8,14.1,95.7,16.4,22.8,94.2,2.2,0.6,3,"Older, Employed, Lower Educated, Middle Income"
45723,Coolville,Athens,OH,Ohio,39.22297,-81.82739000000002,America/New_York,46.3,3585,176,0.05162804341449105,21.9,1225,105,0.09375,91400,48673,1575,0.03344091044205698,0.5,60886,25870,51.8,3.3000000000000003,2993,5.3,85.3,12.0,100.1,16.2,17.5,99.2,0.1,0.4,3,"Older, Employed, Lower Educated, Middle Income"
45732,Glouster,Athens,OH,Ohio,39.5152,-82.0673,America/New_York,40.7,4523,-11,-0.0024261138067931186,24.7,1218,9,0.007444168734491316,78300,38309,-267,-0.006921401907922024,0.6,44915,17475,49.5,0.3,3405,20.3,81.1,10.3,102.9,24.7,15.5,96.6,0.6,0.0,0,"Middle Aged, Unemployed, Uneducated, Low Income"
45742,Little Hocking,Washington,OH,Ohio,39.28549,-81.72907,America/New_York,49.8,2796,-38,-0.013408609738884969,43.1,1004,-32,-0.03088803088803089,160000,80189,18069,0.2908725048293625,3.8,80387,34888,58.9,11.0,2325,4.1,91.3,20.8,95.7,16.8,13.7,98.7,0.8,0.5,2,"Middle Aged, Employed, Educated, Higher Income"
45744,Lowell,Washington,OH,Ohio,39.53769000000001,-81.50407,America/New_York,44.5,2747,60,0.02232973576479345,19.4,908,28,0.031818181818181815,99900,47819,-2581,-0.05121031746031746,3.7,63651,26313,58.9,8.9,2170,7.7,90.0,18.2,94.4,21.0,21.9,96.0,0.3,0.0,3,"Older, Employed, Lower Educated, Middle Income"
45750,Marietta,Washington,OH,Ohio,39.43134000000001,-81.42222,America/New_York,40.7,27183,-69,-0.002531924262439454,96.5,7489,-79,-0.010438689217758984,123600,41893,1974,0.049450136526466085,3.7,63146,27636,58.0,6.7,21685,15.2,91.7,22.9,97.5,19.2,18.8,95.2,1.3,0.9,3,"Older, Employed, Lower Educated, Middle Income"
45760,Middleport,Meigs,OH,Ohio,39.01613,-82.12329,America/New_York,41.8,3705,232,0.06680103656780881,76.8,1063,42,0.041136141038197835,59100,29741,3232,0.12192085706741107,1.7,45669,19597,52.4,10.2,2890,25.7,79.5,10.4,92.8,21.9,20.4,94.3,1.9,0.2,0,"Middle Aged, Unemployed, Uneducated, Low Income"
45764,Nelsonville,Athens,OH,Ohio,39.44972,-82.24418,America/New_York,37.7,9399,160,0.017317891546704187,45.2,1854,12,0.0065146579804560255,75100,35000,4623,0.15218751028738847,0.6,47861,17621,51.5,2.7,7818,18.2,85.5,9.9,107.4,16.5,13.4,93.1,3.0,0.5,0,"Middle Aged, Unemployed, Uneducated, Low Income"
